,name,cuisine,price,rank,neighborhood,reviews,avg
10380,Roma Pizza,Pizza,1.0,"1,034", Brooklyn,13.0,4.5
10381,Kaff's Bakery,,,"3,175", Brooklyn,,3.0
10382,Cafe Rue Dix,French,2.0,442, Brooklyn,43.0,4.0
10383,Patrick Kavanagh's,,,"8,643", Manhattan,4.0,3.0
10384,Fox and Crow,Bar,2.0,139, Jersey City,11.0,4.0
10385,The Best Joe's Pizza of Park Slope,Pizza,1.0,"1,084", Brooklyn,10.0,4.5
10386,South Brooklyn Pizza,Pizza,,"2,934", Brooklyn,,4.0
10387,White Castle,,,"8,644", Manhattan,4.0,3.0
10388,JC Sakura,,,408, Jersey City,3.0,3.0
10389,Varrio 408's,Mexican,1.0,976, Brooklyn,8.0,4.5
10390,Lake Como Pizza,,,"8,645", Manhattan,3.0,2.5
10391,Sazon Perez,,,"1,422", Brooklyn,6.0,4.5
10392,Coffee Friends,,,"1,183", Brooklyn,10.0,4.5
10393,Falafellas,Middle Eastern,1.0,"8,646", Manhattan,8.0,4.5
10394,Pinkerton Wine Bar,Wine Bar,,"1,999", Brooklyn,6.0,3.5
10395,Chopped & Topped Salads,Fast Food,1.0,"1,729", Brooklyn,5.0,4.0
10396,Duke's,American,2.0,"8,647", Manhattan,12.0,3.0
10397,Mezcals Mexican Restaurant,Mexican,2.0,"1,418", Brooklyn,16.0,3.5
10398,Smiling Pizza Restaurant,Pizza,1.0,721, Brooklyn,20.0,4.5
10399,Healthy Nibbles,,,"1,357", Brooklyn,7.0,4.5
10400,Off the Wall,Chinese,,195, Hoboken,6.0,3.0
10401,Pronto Pizza,Pizza,1.0,"8,648", Manhattan,15.0,3.0
10402,Rice Shop Restaurant,Asian,1.0,197, Hoboken,17.0,3.0
10403,HBH Gourmet Sandwiches,Contemporary,,"3,215", Brooklyn,3.0,3.5
10404,Campbell Cheese & Grocery,,,"1,263", Brooklyn,6.0,4.5
10405,Yola's Cafe,Mexican,1.0,"1,511", Brooklyn,10.0,4.0
10406,Huckleberry Bar,Bar,2.0,"1,208", Brooklyn,14.0,4.0
10407,Kos Kaffe Roasting House,,,"1,318", Brooklyn,8.0,4.0
10408,Restaurant Pyza,Eastern European,1.0,"1,112", Brooklyn,14.0,4.0
10409,Crab Spot,American,2.0,"1,147", Brooklyn,39.0,3.5
10410,Giorgio Pasticcerie Italian,Italian,,137, Hoboken,4.0,4.5
10411,Wok to Walk,,,"2,769", Brooklyn,,4.0
10412,Bejing Pop Kabob,Chinese,1.0,"8,649", Manhattan,8.0,4.5
10413,Eggomania,Indian,1.0,84, Jersey City,15.0,4.5
10414,Banhmigos,Vietnamese,1.0,"1,125", Brooklyn,8.0,4.5
10415,Midwood Flats,American,1.0,248, Brooklyn,29.0,4.5
10416,Yeung II,Japanese,2.0,134, Hoboken,17.0,3.5
10417,Rachel's Taqueria,Mexican,2.0,"1,007", Brooklyn,50.0,3.5
10418,Empire Szechuan,Chinese,1.0,"8,650", Manhattan,31.0,3.0
10419,Subway,,,"3,292", Brooklyn,3.0,3.0
10420,Chavella's Cafe Mexicano,Mexican,2.0,641, Brooklyn,30.0,4.0
10421,Jack Austin's,American,2.0,8, Weehawken,86.0,3.5
10422,Bunna Cafe,African,2.0,338, Brooklyn,38.0,4.5
10423,El Pollito Mexicano,Mexican,2.0,"1,862", Brooklyn,21.0,3.5
10424,Full Circle Bar,,,"2,906", Brooklyn,3.0,3.5
10425,Golden Dragon Kitchen,,,"2,413", Brooklyn,,5.0
10426,Awol Eatery,,,923, Brooklyn,8.0,5.0
10427,Blue Ribbon Sushi Brooklyn,Sushi,2.0,"1,331", Brooklyn,25.0,4.0
10428,Savory Kitchen Inc,Chinese,,"8,651", Manhattan,6.0,3.0
10429,Vittoria Caffe,,,"3,047", Brooklyn,6.0,3.0
10430,Moishe's Place,,,"1,542", Brooklyn,7.0,4.5
10431,Kilo Bravo,,,"2,257", Brooklyn,,5.0
10432,The Little Grocery Uptown,French,1.0,125, Hoboken,5.0,4.0
10433,Taj Kabab & Curry,Indian,,"1,319", Brooklyn,5.0,5.0
10434,Baron's,American,2.0,"1,083", Brooklyn,8.0,4.5
10435,Dutch Boy Burger,American,1.0,503, Brooklyn,28.0,4.0
10436,Mexico 2000 Restaurant,,,"2,200", Brooklyn,,5.0
10437,Torna Pizzeria,Italian,,156, Hoboken,4.0,4.0
10438,Tepache,Mexican,1.0,349, Brooklyn,29.0,4.5
10439,The Montrose,,,"2,409", Brooklyn,3.0,3.5
10440,Sugarcane Vietnamese Cooking,Vietnamese,,"8,652", Manhattan,10.0,3.0
10441,Hua Long Restaurant,Chinese,,"3,167", Brooklyn,,3.0
10442,Choice Cooking Company,,,"2,204", Brooklyn,2.0,5.0
10443,Serafina,Italian,2.0,"8,653", Manhattan,6.0,3.0
10444,Hudson Table,French,3.0,93, Hoboken,6.0,5.0
10445,M Noodle Shop,Asian,,"1,545", Brooklyn,13.0,4.0
10446,McDonald's,,,"8,654", Manhattan,4.0,3.0
10447,El Viejo Yayo Restaurant on 9th,Latin,2.0,957, Brooklyn,21.0,4.0
10448,Zeff's Pizzeria,Pizza,,"2,388", Brooklyn,2.0,4.5
10449,Fancy Girl Table,Italian,3.0,"2,237", Brooklyn,,5.0
10450,Original California Taqueria,Mexican,,"3,321", Brooklyn,4.0,3.0
10451,Istana Sushi and Wok Inc,Chinese,2.0,169, Hoboken,4.0,4.0
10452,Elis Table,,,"8,655", Manhattan,6.0,3.0
10453,Fat Baby,,,"8,656", Manhattan,5.0,3.0
10454,Harry's Daughter,,,165, Jersey City,3.0,5.0
10455,Il Bambino,,,11, Astoria,90.0,4.5
10456,Hungry?,Cajun & Creole,2.0,"1,475", Brooklyn,3.0,5.0
10457,Der Schwarze Kolner,German,,"3,142", Brooklyn,4.0,3.5
10458,Cassette,American,,"1,934", Brooklyn,3.0,4.5
10459,Lenny's Sub Shop,,,"8,657", Manhattan,5.0,3.0
10460,Corner Delhi,Indian,,"2,306", Brooklyn,,5.0
10461,Marco's Pizzeria and Deli,Pizza,,192, Jersey City,4.0,4.5
10462,Ming's Delight,Chinese,1.0,"8,658", Manhattan,11.0,3.0
10463,city bistro,American,2.0,117, Hoboken,36.0,3.5
10464,Rolf's Bar & Restaurant,German,2.0,"8,659", Manhattan,309.0,3.0
10465,Jue Lan,Chinese,2.0,"8,660", Manhattan,44.0,3.0
10466,F Line Bagels,,,"2,482", Brooklyn,,5.0
10467,Sidecar,American,2.0,783, Brooklyn,41.0,4.0
10468,Al Di La Vino,Italian,2.0,"1,529", Brooklyn,7.0,4.5
10469,Mary Ann's Restaurant,Mexican,2.0,"8,661", Manhattan,9.0,3.0
10470,The Grind Shop,,,163, Jersey City,4.0,5.0
10471,Pinos LA Forchetta Pizzeria,Pizza,1.0,951, Brooklyn,11.0,4.5
10472,Shane's,American,2.0,717, Brooklyn,33.0,4.0
10473,Dubuque,American,,"2,667", Brooklyn,2.0,4.5
10474,Wanpaku,Japanese,2.0,"1,401", Brooklyn,3.0,5.0
10475,Fortune Chinese Restaurant,Chinese,,220, Jersey City,2.0,5.0
10476,Shah Taj,,,409, Jersey City,11.0,3.0
10477,Fifty Five,,,"8,662", Manhattan,3.0,2.5
10478,Blue & Gold Tavern,,,"8,663", Manhattan,3.0,3.0
10479,Gino's Pizzeria,,,"2,386", Brooklyn,4.0,4.0
10480,Monsignors Restaurant,Italian,2.0,626, Brooklyn,19.0,4.5
10481,Nourish,,,"1,150", Brooklyn,10.0,4.0
10482,Pepela,,,"8,664", Manhattan,33.0,3.0
10483,Bunker Vietnamese,Asian,2.0,1, Ridgewood,44.0,4.5
10484,Ariston Bistro,Mediterranean,3.0,"8,665", Manhattan,7.0,3.0
10485,Dieci Pizzeria & Osteria,Italian,2.0,"1,680", Brooklyn,5.0,5.0
10486,Little Vincent's Pizza,Pizza,1.0,"8,666", Manhattan,12.0,3.0
10487,Mokbar,Asian,2.0,"2,328", Brooklyn,,5.0
10488,Mezcal's Mexican Restaurant,Mexican,,"3,119", Brooklyn,4.0,3.0
10489,Mixing Room,American,,"8,667", Manhattan,9.0,3.0
10490,Chinantla Restaurant,Chinese,1.0,"1,802", Brooklyn,3.0,4.5
10491,Authentic Szechuan,Chinese,2.0,"1,172", Brooklyn,6.0,4.5
10492,Roebling Sporting Club,,,"2,534", Brooklyn,,5.0
10493,Ms Dahlia's Cafe,Cafe,1.0,622, Brooklyn,29.0,4.0
10494,City Subs,,,"2,535", Brooklyn,,5.0
10495,Italy pizza,Italian,,"1,490", Brooklyn,3.0,5.0
10496,Cafe 232,,,"1,773", Brooklyn,3.0,4.5
10497,Mister Falafel,Mediterranean,1.0,924, Brooklyn,20.0,4.0
10498,Dunkin',,,"3,325", Brooklyn,6.0,3.0
10499,SNice,,,"8,668", Manhattan,2.0,2.5
10500,Old Lorenzo Pizza,,,181, Hoboken,,5.0
10501,Bill Baker's Restaurant & Bar,American,,"3,004", Brooklyn,2.0,3.5
10502,Stonefruit Espresso + Kitchen,,,"1,138", Brooklyn,5.0,5.0
10503,Otway,American,2.0,"1,273", Brooklyn,5.0,4.5
10504,Dar 525,Mediterranean,2.0,980, Brooklyn,9.0,4.5
10505,The Primrose Cafe,,,"2,096", Brooklyn,7.0,3.5
10506,Swallow Cafe,,,"2,613", Brooklyn,4.0,3.5
10507,Ramona,Bar,2.0,"2,056", Brooklyn,4.0,4.0
10508,Banh Mi Place,Asian,1.0,702, Brooklyn,14.0,4.5
10509,Kumo Sushi II,Sushi,,"3,282", Brooklyn,,3.0
10510,Joe's Ginger,Chinese,2.0,"8,669", Manhattan,162.0,3.0
10511,Domino's Pizza,Pizza,,"8,670", Manhattan,4.0,3.0
10512,Goldenrod,,,"3,072", Brooklyn,2.0,3.5
10513,Mrs. Kim's,American,,"1,985", Brooklyn,13.0,3.5
10514,El Canario Restaurant,Pizza,,"2,157", Brooklyn,2.0,4.5
10515,Atomic Wings,American,,"3,328", Brooklyn,2.0,2.5
10516,3 Luigis Pizzeria & Restaurant,Pizza,,"1,861", Brooklyn,4.0,4.5
10517,Mitchell's Soul Food,American,1.0,"1,242", Brooklyn,12.0,4.0
10518,Istanbul Park Restaurant,Mediterranean,2.0,824, Brooklyn,19.0,4.5
10519,Scottodito Restaurant Corp,,,"1,268", Brooklyn,6.0,5.0
10520,Lefvy,,,"3,159", Brooklyn,,3.0
10521,Beny's Delice,French,1.0,"1,754", Brooklyn,8.0,4.0
10522,Carvel Ice Cream,,,"2,802", Brooklyn,,4.0
10523,Hart's,,,812, Brooklyn,15.0,4.0
10524,Bar Uni,Japanese,2.0,"1,488", Brooklyn,3.0,5.0
10525,Breadbox Cafe LIC,Cafe,2.0,62, Long Island City,23.0,4.5
10526,Inaka,,,"1,312", Brooklyn,6.0,5.0
10527,Backyard,,,"1,202", Brooklyn,7.0,4.5
10528,Atlantic Social,American,2.0,"2,788", Brooklyn,8.0,3.5
10529,Vittles Cafe,,,"2,394", Brooklyn,2.0,4.0
10530,The Emerson,,,"3,041", Brooklyn,,4.0
10531,Ruthies Restaurant,,,"2,968", Brooklyn,2.0,3.5
10532,Givers and Takers,American,,"2,803", Brooklyn,,4.0
10533,Ganache,Cafe,2.0,135, Hoboken,5.0,4.5
10534,China Tung Kitchen,Chinese,,"2,158", Brooklyn,2.0,4.5
10535,Blind Barber,,,"1,471", Brooklyn,4.0,5.0
10536,asia sushi,Sushi,,183, Hoboken,2.0,3.5
10537,Costa Azzurra,Italian,2.0,"8,671", Manhattan,8.0,3.0
10538,Xi'an Famous Foods,,,"1,514", Brooklyn,3.0,4.5
10539,The Roof,,,"2,377", Brooklyn,,5.0
10540,Caridad Restaurant,,,"8,672", Manhattan,4.0,2.5
10541,East Wick,American,2.0,891, Brooklyn,10.0,4.5
10542,Steiny's Pub,American,1.0,8, Staten Island,104.0,4.5
10543,Union Hall,,,"1,757", Brooklyn,10.0,3.5
10544,The Bean,,,"2,721", Brooklyn,,4.0
10545,Noorman's Kil,,,"1,363", Brooklyn,6.0,4.5
10546,Sakura 6,,,"1,648", Brooklyn,4.0,4.5
10547,Tikka Grill,Indian,,"1,359", Brooklyn,5.0,4.5
10548,Barlovento Latin Bistro,Latin,2.0,"8,673", Manhattan,18.0,4.5
10549,Mi Abuelita Restaurant and Lounge,,,"8,674", Manhattan,2.0,2.5
10550,Artist's Loft,,,"8,675", Manhattan,3.0,2.5
10551,Bergen Pizza,,,"2,135", Brooklyn,3.0,4.0
10552,Brooklyn Lantern,American,2.0,"1,082", Brooklyn,7.0,4.5
10553,L.I.C. Bar,Bar,,65, Long Island City,18.0,4.5
10554,Rita and Joe's Italian Resturant,Italian,2.0,58, Jersey City,52.0,4.0
10555,Krispy Krunchy Chicken,,,"8,676", Manhattan,3.0,2.5
10556,Big Alice Brewing,Brew Pub,2.0,40, Long Island City,22.0,4.5
10557,Mother's,Bar,1.0,"1,111", Brooklyn,18.0,4.0
10558,Benny's Lung Sheng Restaurant,,,"8,677", Manhattan,,2.0
10559,D's Soul Full Cafe,Healthy,2.0,163, Hoboken,4.0,4.0
10560,Vinnie's Pizzeria,Pizza,,801, Brooklyn,17.0,4.0
10561,Yellow Magnolia Cafe,American,2.0,471, Brooklyn,27.0,4.0
10562,Tuscano's Pizzeria,Italian,,"2,735", Brooklyn,2.0,4.0
10563,211 New Taco Grill,Mexican,,"8,678", Manhattan,2.0,2.5
10564,The Rock Shop,,,"2,139", Brooklyn,2.0,4.5
10565,Lahori Kabab,,,"8,679", Manhattan,6.0,3.0
10566,Lite Bites,,,"1,628", Brooklyn,6.0,4.5
10567,Cu29 Copper,,,"2,161", Brooklyn,4.0,4.0
10568,Muchmores Cafe,,,"2,376", Brooklyn,2.0,4.5
10569,PJ Ryan's Squared,,,123, Jersey City,10.0,4.5
10570,Da Francesco,Italian,2.0,"1,126", Brooklyn,6.0,4.5
10571,Gen Restaurant,Japanese,2.0,969, Brooklyn,16.0,4.5
10572,Best of the Best Deli,,,"8,680", Manhattan,2.0,2.5
10573,Terroir,French,,"1,617", Brooklyn,6.0,4.5
10574,Nacho Macho Taco,,,866, Brooklyn,7.0,5.0
10575,Slick Willie Table & Bar,,,"1,239", Brooklyn,6.0,4.5
10576,Churrasqueira Europa,European,2.0,232, Jersey City,6.0,4.0
10577,McLoone's Pier House,American,2.0,158, Hoboken,37.0,3.0
10578,Burger Village,American,2.0,"1,021", Brooklyn,32.0,4.0
10579,M Greenpoint,,,"1,655", Brooklyn,4.0,4.5
10580,Molfetta Pizzeria,Italian,1.0,160, Hoboken,6.0,3.5
10581,Papa John's,,,"3,343", Brooklyn,2.0,2.5
10582,Gan Asia,,,"8,681", Manhattan,5.0,3.0
10583,O'Lala Empanadas & International Cuisine,Latin,,89, Jersey City,10.0,5.0
10584,Hiroto Japanese Restaurant,,,"2,945", Brooklyn,,4.0
10585,Kiku Sushi,Sushi,2.0,795, Brooklyn,24.0,4.5
10586,Tio Pio,Peruvian,,"3,345", Brooklyn,5.0,3.0
10587,The Hall,Mediterranean,2.0,"2,916", Brooklyn,,4.0
10588,Coco,,,"2,729", Brooklyn,2.0,4.0
10589,Postmark Cafe,,,"1,310", Brooklyn,5.0,4.5
10590,Wa Lung Kitchen,,,"8,682", Manhattan,5.0,2.5
10591,The Sackett,,,"2,698", Brooklyn,,5.0
10592,Orchid Cafe NYC,,,"8,683", Manhattan,,2.0
10593,Dumplings & Things,Asian,,"1,296", Brooklyn,7.0,4.5
10594,Lin's Garden Restaurant,,,"3,028", Brooklyn,2.0,3.5
10595,The Brick Fire Baked Pizza,Italian,,162, Hoboken,3.0,4.0
10596,Cocoa Bar,Cafe,2.0,"1,035", Brooklyn,17.0,4.0
10597,Sit & Wonder,,,996, Brooklyn,10.0,4.5
10598,Nostrand Cafe,,,"1,046", Brooklyn,6.0,5.0
10599,Broken Coconut,Cafe,,"8,684", Manhattan,4.0,3.0
10600,Xochitl Taqueria,Mexican,,"1,244", Brooklyn,6.0,4.5
10601,Crazy Annie's,,,"8,685", Manhattan,4.0,3.0
10602,Odd Fox Coffee,,,"1,578", Brooklyn,3.0,4.5
10603,Ami Food and Deli,,,"2,690", Brooklyn,,5.0
10604,Mario's Pizzeria,Pizza,,"2,697", Brooklyn,3.0,3.5
10605,KFC,American,,"8,686", Manhattan,2.0,2.5
10606,Whole Foods Market,American,2.0,"2,700", Brooklyn,,4.0
10607,Cafe Madeline,Cafe,2.0,115, Brooklyn,51.0,4.5
10608,Koto Sushi,Sushi,2.0,"2,493", Brooklyn,10.0,3.5
10609,Gotham Burgers,American,2.0,"8,687", Manhattan,24.0,3.0
10610,Bowl and Blade,,,"2,198", Brooklyn,2.0,4.0
10611,Shapiro's,,,26, Red Hook,,4.0
10612,3 Roots,,,"2,393", Brooklyn,2.0,4.0
10613,Golden Krust,,,"8,688", Manhattan,3.0,2.5
10614,Kyoto Sushi,Japanese,2.0,"1,204", Brooklyn,9.0,4.5
10615,Epicurean Market,,,"8,689", Manhattan,,2.0
10616,Lbk,,,"2,755", Brooklyn,2.0,3.5
10617,Vernon Grille,Greek,1.0,82, Long Island City,10.0,4.5
10618,Aumm Aumm Pizzeria and Wine Bar,Italian,2.0,3, North Bergen,61.0,4.5
10619,Chan Yang Garden,Chinese,,"2,674", Brooklyn,3.0,4.0
10620,Brooklyn Safehouse,,,"2,696", Brooklyn,,5.0
10621,I Heart Pizza,,,"8,690", Manhattan,4.0,3.0
10622,Texas Chicken And Burgers,American,1.0,"8,691", Manhattan,4.0,3.0
10623,Sunset Park Diner,American,1.0,333, Brooklyn,45.0,4.5
10624,Evr,Spanish,2.0,"8,692", Manhattan,4.0,2.5
10625,Boon Thai,,,"1,791", Brooklyn,3.0,4.5
10626,Max’s Restaurant,Filipino,2.0,147, Jersey City,50.0,3.5
10627,Diana's Sandwich Shop,,,191, Hoboken,,3.0
10628,Taqueria El Atoradero,,,"3,200", Brooklyn,,3.0
10629,Samurai Papa,,,"1,054", Brooklyn,6.0,5.0
10630,Subway,,,"8,693", Manhattan,2.0,2.5
10631,Capri Ristorante,Italian,2.0,"8,694", Manhattan,377.0,3.0
10632,Otis,American,,538, Brooklyn,15.0,4.5
10633,Bayou,American,2.0,2, Staten Island,186.0,4.5
10634,Fat Sal's Pizza,,,"8,695", Manhattan,3.0,2.5
10635,Dark Side of Moo,,,182, Jersey City,6.0,4.0
10636,Brothers Pizza,Pizza,1.0,826, Brooklyn,13.0,4.5
10637,Las Panteras Negras,,,"8,696", Manhattan,5.0,2.5
10638,Mahji,Bar,2.0,"1,496", Brooklyn,3.0,5.0
10639,Gingersnap's Organic,Cafe,2.0,"8,697", Manhattan,6.0,2.5
10640,Grand Central Oyster Bar Brooklyn,Seafood,2.0,"1,877", Brooklyn,25.0,3.5
10641,Mr Wonton,Chinese,1.0,"1,423", Brooklyn,10.0,4.0
10642,Hugo and Sons Restaurant,Italian,2.0,822, Brooklyn,28.0,4.0
10643,Rice & Curry,Indian,2.0,"8,699", Manhattan,6.0,2.5
10644,Bel Aire Diner,American,2.0,16, Astoria,152.0,4.0
10645,Jackson Hole,American,2.0,1, East Elmhurst,155.0,4.5
10646,Ikura Sushi,Japanese,1.0,"1,381", Brooklyn,4.0,5.0
10647,El Aguila,Mexican,1.0,"8,700", Manhattan,7.0,3.0
10648,Altus Cafe,,,"8,701", Manhattan,2.0,3.0
10649,Los Tres Chilitos,Mexican,,125, Jersey City,10.0,4.5
10650,MTerranean,Mediterranean,,"8,702", Manhattan,,2.0
10651,Izzy's Brooklyn Smokehouse,American,2.0,173, Brooklyn,56.0,4.5
10652,Don Coqui Dyckman,,,"8,703", Manhattan,4.0,3.0
10653,Evilolive Pizza,Greek,,"1,843", Brooklyn,3.0,4.5
10654,Crop To Cup,,,"1,314", Brooklyn,7.0,4.5
10655,Apulia Risto Pizza,Italian,,150, Hoboken,2.0,4.5
10656,The Creek and The Cave,Mexican,1.0,78, Long Island City,18.0,4.0
10657,Dunkin',,,364, Jersey City,,4.0
10658,Black Iris,,,"1,780", Brooklyn,3.0,4.5
10659,Diso's Italian Sandwich Society,Italian,1.0,"8,704", Manhattan,6.0,3.5
10660,Luck Thai,Asian,2.0,"1,395", Brooklyn,14.0,4.0
10661,Ashbox,,,"1,347", Brooklyn,4.0,5.0
10662,Bierocracy,Bar,2.0,71, Long Island City,23.0,4.0
10663,Los Nopales,Mexican,2.0,"2,339", Brooklyn,,5.0
10664,The Grand Bar and Grill,,,"1,409", Brooklyn,5.0,5.0
10665,Fleming,French,,"8,705", Manhattan,4.0,3.0
10666,Slice,Italian,1.0,83, Long Island City,26.0,4.0
10667,Joe & The Juice,,,"8,706", Manhattan,5.0,3.0
10668,Musashi Asian Cuisine,Japanese,,"2,395", Brooklyn,,5.0
10669,New Ashiya Japanese Restaurant,Japanese,3.0,"8,707", Manhattan,5.0,2.5
10670,Bluestone Lane,Cafe,,"8,708", Manhattan,3.0,2.5
10671,McDonald's,,,412, Jersey City,2.0,2.5
10672,Singas Famous Pizza,,,"2,131", Brooklyn,4.0,4.0
10673,Dar 525,Mediterranean,2.0,"2,057", Brooklyn,16.0,3.5
10674,Tuffet,,,"1,186", Brooklyn,6.0,5.0
10675,Park Tavern,Bar,1.0,59, Jersey City,33.0,4.5
10676,Big Banner Plaza,Spanish,3.0,193, Hoboken,,3.0
10677,Oaxaca Taqueria,,,"8,709", Manhattan,2.0,2.5
10678,Rancho Alegre Restaurant INC,,,"1,249", Brooklyn,9.0,4.0
10679,Mozzarella,Italian,,"2,332", Brooklyn,,5.0
10680,Anthony & Son Panini Shoppe,Italian,1.0,"1,278", Brooklyn,17.0,5.0
10681,Paul's Pizza,,,"8,710", Manhattan,,2.0
10682,Scalino GP,,,"1,920", Brooklyn,2.0,4.5
10683,The Attic,Bar,2.0,"8,711", Manhattan,55.0,3.0
10684,SugarCube NYC,American,2.0,88, Long Island City,8.0,4.5
10685,5 Boro Burger,,,"8,712", Manhattan,17.0,3.0
10686,TGI Friday’s,American,2.0,"8,713", Manhattan,581.0,3.0
10687,Sharlene's,,,"1,596", Brooklyn,4.0,4.5
10688,Laico's Restaurant & Cocktail,Italian,2.0,24, Jersey City,37.0,4.5
10689,Tina's,Diner,1.0,521, Brooklyn,18.0,4.5
10690,Country Home and Comfort,,,"8,714", Manhattan,,2.0
10691,Camperdown Elm,,,751, Brooklyn,11.0,4.5
10692,oxalis restaurant Brooklyn,International,,782, Brooklyn,7.0,5.0
10693,Daa! Dumplings,,,"8,715", Manhattan,3.0,2.5
10694,Cinamoon Restaurant,Polish,,"1,912", Brooklyn,4.0,4.5
10695,Tamashii Blue,Japanese,2.0,84, Long Island City,14.0,4.0
10696,Hunan Park II,Chinese,1.0,"8,716", Manhattan,18.0,2.5
10697,Opai,,,"8,717", Manhattan,,2.0
10698,Kanan Indian Restaurant,,,"1,927", Brooklyn,2.0,4.5
10699,Little Purity,Diner,2.0,853, Brooklyn,13.0,4.0
10700,Vivi Bubble Tea,,,"2,010", Brooklyn,2.0,4.5
10701,Brooks 1890 Restaurant,Bar,2.0,47, Long Island City,28.0,4.0
10702,French Epi,American,2.0,"2,206", Brooklyn,,5.0
10703,Drom Bar & Restaurant,Bar,2.0,"8,718", Manhattan,21.0,3.0
10704,New Fresco Tortillas,Mexican,,"8,719", Manhattan,2.0,2.5
10705,Two Boots Park Slope,Pizza,1.0,"1,949", Brooklyn,8.0,4.0
10706,Philippine Bread House,Filipino,1.0,302, Jersey City,18.0,3.5
10707,Oishi Sushi,Japanese,,"1,998", Brooklyn,4.0,4.0
10708,Robbins Nest Cafe,American,,"8,720", Manhattan,,2.0
10709,Mr. Deng's,Asian,,"8,721", Manhattan,,2.0
10710,McDonald's,,,"8,722", Manhattan,6.0,2.5
10711,Lotus Vietnamese Sandwiches,Vietnamese,,"2,144", Brooklyn,3.0,4.0
10712,M. Wells Dinette,American,2.0,61, Long Island City,42.0,4.0
10713,Hail Mary,American,,"3,179", Brooklyn,,3.0
10714,Macri Park,,,"2,654", Brooklyn,6.0,3.5
10715,noodlelove,Asian,2.0,"8,723", Manhattan,5.0,5.0
10716,Tony's Pizza & Pasta,Italian,1.0,"1,294", Brooklyn,10.0,4.0
10717,Mulhollands,American,,"3,316", Brooklyn,3.0,3.0
10718,KFC,American,,"8,724", Manhattan,2.0,2.5
10719,Koto Sushi,,,"2,789", Brooklyn,,4.0
10720,Kiku,,,"2,715", Brooklyn,3.0,3.5
10721,Fulton Thai Restaurant,Thai,,"2,472", Brooklyn,2.0,4.0
10722,tasti D-Lite,,,"8,725", Manhattan,2.0,2.5
10723,Underhill Cafe & Grill,Greek,,"1,442", Brooklyn,3.0,5.0
10724,Nice Pizza,,,"1,534", Brooklyn,9.0,4.0
10725,TSQ Food Court,,,22, New City,12.0,4.0
10726,Sweet Basil,Asian,2.0,710, Brooklyn,14.0,4.5
10727,International Food House,,,"8,726", Manhattan,6.0,2.5
10728,The Shannon,,,199, Hoboken,2.0,2.5
10729,The Market,,,"2,132", Brooklyn,2.0,4.5
10730,Grotto,Italian,2.0,"8,727", Manhattan,23.0,3.0
10731,Sanai's at the Summit House,Italian,2.0,194, Jersey City,13.0,4.0
10732,Kestane Kebab,,,"1,772", Brooklyn,3.0,4.5
10733,Alegria Scratch Kitchen,,,"2,891", Brooklyn,,4.0
10734,Garfields Grill and Chill,,,"3,055", Brooklyn,,4.0
10735,Lily Thai,Thai,2.0,"1,775", Brooklyn,7.0,4.0
10736,Early,,,"1,984", Brooklyn,3.0,4.0
10737,Terre,,,"1,694", Brooklyn,2.0,5.0
10738,Sumi Japanese Cuisine,,,"2,536", Brooklyn,,5.0
10739,Le French Tart,,,963, Brooklyn,6.0,5.0
10740,Prospect Bar & Grill,American,2.0,"1,053", Brooklyn,7.0,5.0
10741,Paratha Junction,Indian,2.0,126, Jersey City,32.0,4.0
10742,Sunset Restaurant Diner,Greek,1.0,"1,073", Brooklyn,10.0,4.0
10743,Citrico,Mexican,2.0,"1,120", Brooklyn,13.0,4.0
10744,NY Fresh Pizza,,,"8,728", Manhattan,3.0,2.5
10745,Aji Sushi + Thai,,,"2,705", Brooklyn,,4.0
10746,Lemongrass Grill,Thai,2.0,"1,451", Brooklyn,14.0,4.0
10747,Organic Gourmet Meli,Deli,,"2,699", Brooklyn,,5.0
10748,EL Diablo Tacos,Mexican,,"2,947", Brooklyn,,4.0
10749,Mother Dough Pizza,Pizza,2.0,"1,719", Brooklyn,2.0,5.0
10750,The Usual,Diner,,"1,581", Brooklyn,5.0,4.5
10751,Angry Burger,,,"8,729", Manhattan,,2.0
10752,Gotham Deli,,,414, Jersey City,,2.0
10753,Eastern District,,,"1,853", Brooklyn,3.0,5.0
10754,Bluestone Lane,,,"8,730", Manhattan,2.0,2.5
10755,The Sandwich Shop,,,"1,579", Brooklyn,4.0,5.0
10756,Tulcingo Bakery,,,"8,731", Manhattan,2.0,2.5
10757,Milkflower,Italian,2.0,14, Astoria,53.0,4.5
10758,La Nueva Espana,,,"8,732", Manhattan,7.0,2.5
10759,Paulie's Brickhouse,,,188, Jersey City,3.0,4.5
10760,Settebello Pizzabar,,,"2,253", Brooklyn,,5.0
10761,Frames,Bar,2.0,"8,733", Manhattan,30.0,3.0
10762,L'Inizio Pizzeria,Italian,2.0,85, Long Island City,24.0,4.0
10763,Wasabi,Japanese,,"2,097", Brooklyn,4.0,4.0
10764,Vegtarian Palate,Vegetarian Friendly,,"2,850", Brooklyn,,5.0
10765,5th Avenue Market & Gourmet Deli,,,"2,993", Brooklyn,,4.0
10766,Raizes,Bar,2.0,"1,571", Brooklyn,13.0,3.5
10767,Five Guys,,,"1,137", Brooklyn,13.0,4.0
10768,Cafe Steinhof,German,2.0,845, Brooklyn,44.0,3.5
10769,Cafe 28,Cafe,2.0,"1,789", Brooklyn,2.0,5.0
